codes, ebits, ll_aht, d_aht, ratio
488, 121, 37161, 25511, 1.642766
488, 121, 37168, 25511, 1.642820
488, 121, 37171, 25515, 1.642959
488, 121, 37174, 25520, 1.642954
488, 121, 37179, 25524, 1.642931
488, 121, 37184, 25530, 1.642833
488, 121, 37188, 25534, 1.642614
488, 121, 37192, 25538, 1.642481
488, 121, 37195, 25541, 1.642339
488, 121, 37203, 25544, 1.642411
488, 121, 37206, 25548, 1.641826
488, 121, 37210, 25552, 1.641863
488, 121, 37213, 25556, 1.641704
488, 121, 37216, 25560, 1.641631
488, 121, 37219, 25564, 1.641642
488, 121, 37226, 25569, 1.641698
488, 121, 37229, 25574, 1.641267
488, 121, 37232, 25580, 1.641288
488, 121, 37235, 25585, 1.641325
488, 121, 37244, 25585, 1.641303
488, 121, 37252, 25585, 1.641467
488, 121, 37255, 25592, 1.641684
488, 121, 37258, 25598, 1.641662
488, 121, 37261, 25602, 1.641673
488, 121, 37264, 25605, 1.641701
488, 121, 37267, 25610, 1.641653
488, 121, 37271, 25617, 1.641810
488, 121, 37274, 25621, 1.641651
488, 121, 37277, 25627, 1.641672
488, 121, 37280, 25631, 1.641598
488, 121, 37287, 25631, 1.641609
488, 121, 37290, 25635, 1.641748
488, 121, 37293, 25640, 1.641785
488, 121, 37296, 25644, 1.641838
488, 121, 37299, 25650, 1.641901
488, 121, 37303, 25654, 1.641938
488, 121, 37308, 25658, 1.641832
488, 121, 37313, 25664, 1.641649
488, 121, 37318, 25669, 1.641484
488, 121, 37321, 25673, 1.641241
488, 121, 37325, 25677, 1.641235
488, 121, 37328, 25681, 1.641120
488, 121, 37331, 25687, 1.641225
488, 121, 37334, 25693, 1.641330
488, 121, 37337, 25696, 1.641273
488, 121, 37340, 25700, 1.641284
488, 121, 37343, 25704, 1.641253
488, 121, 37351, 25704, 1.641248
488, 121, 37354, 25708, 1.641386
488, 121, 37357, 25711, 1.641414
488, 121, 37360, 25715, 1.641425
488, 121, 37363, 25720, 1.641419
488, 121, 37366, 25724, 1.641473
488, 121, 37370, 25728, 1.641510
488, 121, 37375, 25734, 1.641455
488, 121, 37378, 25741, 1.641290
488, 121, 37381, 25745, 1.641301
488, 121, 37384, 25749, 1.641270
488, 121, 37387, 25752, 1.641171
488, 121, 37391, 25756, 1.641208
488, 121, 37394, 25761, 1.641076
488, 121, 37398, 25765, 1.641155
488, 121, 37401, 25769, 1.640997
488, 121, 37408, 25773, 1.641154
488, 121, 37411, 25777, 1.640701
488, 121, 37414, 25780, 1.640686
488, 121, 37422, 25780, 1.640639
488, 121, 37425, 25784, 1.640776
488, 121, 37428, 25790, 1.640881
488, 121, 37436, 25790, 1.640960
488, 121, 37439, 25794, 1.641098
488, 121, 37442, 25798, 1.641152
488, 121, 37445, 25802, 1.641121
488, 121, 37448, 25806, 1.641090
488, 121, 37453, 25810, 1.641110
488, 121, 37458, 25814, 1.640962
488, 121, 37461, 25818, 1.640636
488, 121, 37468, 25818, 1.640689
488, 121, 37471, 25822, 1.640827
488, 121, 37474, 25826, 1.640796
488, 121, 37477, 25830, 1.640807
488, 121, 37488, 25830, 1.640879
488, 121, 37494, 25830, 1.640991
488, 121, 37503, 25830, 1.641180
488, 121, 37506, 25834, 1.641317
488, 121, 37509, 25838, 1.641370
488, 121, 37512, 25844, 1.641475
488, 121, 37521, 25844, 1.641580
488, 121, 37524, 25848, 1.641717
488, 121, 37530, 25848, 1.641745
488, 121, 37533, 25852, 1.641882
488, 121, 37536, 25860, 1.642038
488, 121, 37545, 25860, 1.642100
488, 121, 37548, 25864, 1.642238
488, 121, 37557, 25864, 1.642342
488, 121, 37560, 25868, 1.642480
488, 121, 37563, 25876, 1.642635
488, 121, 37566, 25880, 1.642604
488, 121, 37569, 25886, 1.642709
488, 121, 37572, 25890, 1.642720
488, 121, 37575, 25898, 1.642791
488, 121, 37578, 25903, 1.642828
488, 121, 37587, 25903, 1.642890
488, 121, 37594, 25903, 1.643027
488, 121, 37597, 25907, 1.643165
488, 121, 37600, 25912, 1.643243
486, 115, 37613, 25912, 1.643245
486, 115, 37616, 25916, 1.643382
486, 115, 37621, 25921, 1.643512
486, 115, 37625, 25927, 1.643390
486, 115, 37628, 25931, 1.643232
486, 115, 37631, 25935, 1.643201
486, 115, 37634, 25939, 1.643254
486, 115, 37637, 25944, 1.643291
486, 115, 37640, 25948, 1.643217
486, 115, 37648, 25948, 1.643170
486, 115, 37651, 25952, 1.643307
486, 115, 37656, 25957, 1.643395
486, 115, 37661, 25960, 1.643221
486, 115, 37668, 25960, 1.643022
486, 115, 37675, 25960, 1.643159
486, 115, 37678, 25964, 1.643296
486, 115, 37685, 25964, 1.643307
486, 115, 37688, 25968, 1.643444
486, 115, 37691, 25972, 1.643370
486, 115, 37695, 25977, 1.643348
486, 115, 37698, 25981, 1.643191
486, 115, 37703, 25985, 1.643211
486, 115, 37706, 25989, 1.642970
486, 115, 37711, 25994, 1.643058
486, 115, 37715, 25998, 1.642843
486, 115, 37718, 26002, 1.642686
486, 115, 37722, 26005, 1.642697
486, 115, 37730, 26010, 1.642693
486, 115, 37733, 26013, 1.642050
486, 115, 37738, 26017, 1.642028
486, 115, 37741, 26021, 1.641788
486, 115, 37744, 26026, 1.641866
486, 115, 37749, 26030, 1.641886
486, 115, 37752, 26034, 1.641688
486, 115, 37755, 26037, 1.641590
486, 115, 37758, 26041, 1.641559
486, 115, 37762, 26044, 1.641612
486, 115, 37767, 26048, 1.641548
486, 115, 37770, 26052, 1.641309
486, 115, 37774, 26060, 1.641363
486, 115, 37777, 26064, 1.641249
486, 115, 37780, 26068, 1.641260
486, 115, 37783, 26072, 1.641229
486, 115, 37786, 26076, 1.641240
486, 115, 37790, 26080, 1.641235
486, 115, 37797, 26084, 1.641223
486, 115, 37801, 26089, 1.640784
486, 115, 37804, 26093, 1.640628
486, 115, 37807, 26099, 1.640690
486, 115, 37810, 26103, 1.640617
486, 115, 37813, 26109, 1.640721
486, 115, 37816, 26114, 1.640758
486, 115, 37819, 26118, 1.640685
486, 115, 37823, 26122, 1.640722
486, 115, 37826, 26127, 1.640592
486, 115, 37829, 26131, 1.640561
486, 115, 37832, 26135, 1.640614
486, 115, 37836, 26139, 1.640650
486, 115, 37839, 26144, 1.640562
486, 115, 37842, 26147, 1.640464
486, 115, 37845, 26151, 1.640475
486, 115, 37848, 26155, 1.640528
486, 115, 37851, 26160, 1.640606
486, 115, 37854, 26164, 1.640659
486, 115, 37857, 26168, 1.640670
486, 115, 37860, 26172, 1.640598
486, 115, 37863, 26176, 1.640651
486, 115, 37866, 26182, 1.640754
486, 115, 37869, 26186, 1.640682
486, 115, 37873, 26189, 1.640610
486, 115, 37876, 26195, 1.640547
486, 115, 37880, 26201, 1.640551
486, 115, 37883, 26204, 1.640370
486, 115, 37887, 26208, 1.640448
486, 115, 37890, 26214, 1.640385
486, 115, 37898, 26214, 1.640463
486, 115, 37907, 26214, 1.640650
486, 115, 37910, 26217, 1.640760
486, 115, 37913, 26223, 1.640822
486, 115, 37920, 26223, 1.640875
486, 115, 37927, 26223, 1.641011
486, 115, 37933, 26223, 1.641121
486, 115, 37940, 26223, 1.641257
486, 115, 37947, 26223, 1.641393
486, 115, 37950, 26227, 1.641529
486, 115, 37955, 26231, 1.641632
486, 115, 37958, 26235, 1.641393
486, 115, 37962, 26239, 1.641430
486, 115, 37970, 26243, 1.641401
486, 115, 37976, 26247, 1.640657
486, 115, 37982, 26247, 1.640269
486, 115, 37985, 26255, 1.640506
486, 115, 37988, 26260, 1.640584
486, 115, 37991, 26263, 1.640528
486, 115, 37994, 26268, 1.640606
486, 115, 37997, 26272, 1.640659
486, 115, 38000, 26276, 1.640587
486, 115, 38007, 26280, 1.640699
490, 121, 38019, 26280, 1.640633
490, 121, 38022, 26286, 1.640819
490, 121, 38029, 26286, 1.640788
490, 121, 38036, 26286, 1.640924
494, 119, 38048, 26286, 1.641236
494, 119, 38053, 26290, 1.641422
494, 119, 38057, 26294, 1.641251
494, 119, 38060, 26298, 1.641096
494, 119, 38063, 26301, 1.641041
494, 119, 38070, 26301, 1.641052
494, 119, 38078, 26301, 1.641212
494, 119, 38082, 26305, 1.641373
494, 119, 38088, 26305, 1.641234
494, 119, 38094, 26310, 1.641470
494, 119, 38097, 26315, 1.641092
494, 119, 38100, 26319, 1.641145
494, 119, 38103, 26322, 1.641172
494, 119, 38106, 26326, 1.641100
494, 119, 38109, 26332, 1.641161
494, 119, 38113, 26336, 1.641239
494, 119, 38116, 26340, 1.641084
494, 119, 38119, 26345, 1.641079
494, 119, 38123, 26351, 1.641125
494, 119, 38128, 26355, 1.641062
494, 119, 38131, 26359, 1.640866
494, 119, 38136, 26365, 1.640978
494, 119, 38139, 26369, 1.640658
494, 119, 38142, 26373, 1.640586
494, 119, 38145, 26377, 1.640597
494, 119, 38148, 26381, 1.640526
494, 119, 38153, 26385, 1.640587
494, 119, 38160, 26391, 1.640501
494, 119, 38168, 26391, 1.640042
494, 119, 38171, 26394, 1.640152
494, 119, 38174, 26397, 1.640179
494, 119, 38177, 26401, 1.640190
494, 119, 38181, 26407, 1.640318
494, 119, 38184, 26411, 1.640205
494, 119, 38188, 26417, 1.640292
494, 119, 38191, 26420, 1.640113
494, 119, 38198, 26420, 1.640041
494, 119, 38201, 26426, 1.640226
494, 119, 38206, 26430, 1.640329
494, 119, 38209, 26433, 1.640109
494, 119, 38212, 26437, 1.640120
494, 119, 38215, 26442, 1.640115
494, 119, 38218, 26449, 1.640119
494, 119, 38226, 26449, 1.640196
494, 119, 38229, 26453, 1.640331
494, 119, 38232, 26458, 1.640408
494, 119, 38236, 26462, 1.640444
494, 119, 38239, 26465, 1.640265
494, 119, 38244, 26469, 1.640244
494, 119, 38249, 26475, 1.640150
494, 119, 38253, 26479, 1.639939
494, 119, 38256, 26484, 1.639810
494, 119, 38259, 26488, 1.639821
494, 119, 38262, 26493, 1.639775
494, 119, 38266, 26497, 1.639770
494, 119, 38271, 26500, 1.639683
494, 119, 38274, 26504, 1.639447
494, 119, 38277, 26508, 1.639459
494, 119, 38280, 26512, 1.639470
494, 119, 38283, 26517, 1.639547
494, 119, 38286, 26520, 1.639533
494, 119, 38291, 26524, 1.639594
494, 119, 38296, 26529, 1.639434
494, 119, 38299, 26533, 1.639157
494, 119, 38304, 26538, 1.639244
494, 119, 38307, 26544, 1.639100
494, 119, 38310, 26549, 1.639054
494, 119, 38313, 26553, 1.639024
494, 119, 38316, 26557, 1.639076
494, 119, 38319, 26563, 1.639137
494, 119, 38324, 26567, 1.639198
494, 119, 38329, 26571, 1.639054
494, 119, 38334, 26575, 1.638910
494, 119, 38337, 26580, 1.638742
494, 119, 38340, 26584, 1.638671
494, 119, 38343, 26587, 1.638657
494, 119, 38346, 26591, 1.638627
494, 119, 38349, 26595, 1.638679
494, 119, 38352, 26601, 1.638740
494, 119, 38357, 26605, 1.638760
494, 119, 38362, 26610, 1.638642
494, 119, 38365, 26616, 1.638416
494, 119, 38368, 26620, 1.638428
494, 119, 38372, 26624, 1.638464
494, 119, 38376, 26628, 1.638336
494, 119, 38380, 26631, 1.638225
494, 119, 38383, 26634, 1.638088
494, 119, 38388, 26640, 1.638117
494, 119, 38391, 26644, 1.637883
494, 119, 38394, 26648, 1.637813
494, 119, 38398, 26653, 1.637792
494, 119, 38401, 26657, 1.637681
494, 119, 38409, 26657, 1.637717
494, 119, 38413, 26660, 1.637851
494, 119, 38419, 26666, 1.637864
494, 119, 38424, 26670, 1.637558
494, 119, 38429, 26674, 1.637374
494, 119, 38437, 26674, 1.637206
494, 119, 38440, 26678, 1.637340
494, 119, 38447, 26678, 1.637392
494, 119, 38455, 26678, 1.637550
494, 119, 38458, 26682, 1.637684
494, 119, 38461, 26686, 1.637654
494, 119, 38464, 26689, 1.637559
494, 119, 38467, 26693, 1.637488
494, 119, 38472, 26700, 1.637624
494, 119, 38475, 26703, 1.637407
494, 119, 38478, 26707, 1.637336
494, 119, 38481, 26711, 1.637266
494, 119, 38484, 26715, 1.637196
494, 119, 38487, 26719, 1.637126
494, 119, 38495, 26719, 1.637121
494, 119, 38502, 26719, 1.637254
494, 119, 38505, 26723, 1.637388
494, 119, 38508, 26727, 1.637318
494, 119, 38515, 26731, 1.637387
494, 119, 38518, 26735, 1.636910
494, 119, 38522, 26741, 1.636955
494, 119, 38525, 26747, 1.636894
494, 119, 38530, 26752, 1.636940
494, 119, 38534, 26756, 1.636772
494, 119, 38539, 26760, 1.636711
494, 119, 38542, 26764, 1.636519
494, 119, 38545, 26768, 1.636531
494, 119, 38548, 26773, 1.636607
494, 119, 38551, 26777, 1.636659
494, 119, 38554, 26782, 1.636695
494, 119, 38557, 26785, 1.636722
494, 119, 38562, 26789, 1.636702
494, 119, 38568, 26793, 1.636585
494, 119, 38572, 26797, 1.636215
494, 119, 38576, 26801, 1.636129
494, 119, 38579, 26805, 1.636019
494, 119, 38585, 26809, 1.636105
494, 119, 38589, 26812, 1.635751
494, 119, 38593, 26816, 1.635625
494, 119, 38596, 26820, 1.635474
494, 119, 38599, 26824, 1.635405
494, 119, 38603, 26828, 1.635441
494, 119, 38606, 26834, 1.635340
494, 119, 38609, 26838, 1.635351
494, 119, 38612, 26842, 1.635322
494, 119, 38616, 26848, 1.635407
494, 119, 38620, 26852, 1.635322
494, 119, 38623, 26855, 1.635187
494, 119, 38626, 26859, 1.635199
494, 119, 38630, 26863, 1.635154
494, 119, 38633, 26869, 1.635093
494, 119, 38638, 26873, 1.635154
494, 119, 38643, 26877, 1.634932
494, 119, 38647, 26881, 1.634645
494, 119, 38650, 26885, 1.634495
494, 119, 38653, 26891, 1.634475
494, 119, 38658, 26895, 1.634495
494, 119, 38661, 26900, 1.634329
494, 119, 38666, 26904, 1.634390
494, 119, 38671, 26908, 1.634209
494, 119, 38680, 26908, 1.634028
494, 119, 38683, 26912, 1.634160
494, 119, 38690, 26912, 1.634212
494, 119, 38695, 26915, 1.634369
494, 119, 38698, 26919, 1.634179
494, 119, 38701, 26924, 1.634175
494, 119, 38704, 26928, 1.634105
494, 119, 38707, 26932, 1.634117
494, 119, 38710, 26936, 1.634128
494, 119, 38713, 26942, 1.634108
494, 119, 38716, 26946, 1.634160
494, 119, 38719, 26950, 1.634212
494, 119, 38723, 26954, 1.634288
494, 119, 38732, 26954, 1.634188
494, 119, 38735, 26958, 1.634320
494, 119, 38738, 26962, 1.634372
494, 119, 38747, 26962, 1.634432
494, 119, 38753, 26962, 1.634540
494, 119, 38756, 26966, 1.634672
494, 119, 38764, 26966, 1.634749
494, 119, 38767, 26970, 1.634881
494, 119, 38770, 26974, 1.634932
494, 119, 38773, 26977, 1.634919
494, 119, 38781, 26982, 1.635038
494, 119, 38785, 26986, 1.634510
494, 119, 38789, 26991, 1.634450
494, 119, 38794, 26997, 1.634399
494, 119, 38797, 27001, 1.634169
494, 119, 38800, 27005, 1.634100
494, 119, 38809, 27005, 1.634080
494, 119, 38812, 27009, 1.634212
494, 119, 38821, 27009, 1.634273
494, 119, 38829, 27009, 1.634429
494, 119, 38837, 27009, 1.634586
494, 119, 38841, 27013, 1.634743
494, 119, 38845, 27017, 1.634658
494, 119, 38849, 27023, 1.634622
489, 113, 38861, 27023, 1.634326
489, 113, 38870, 27023, 1.634507
489, 113, 38873, 27027, 1.634639
489, 113, 38880, 27027, 1.634690
489, 113, 38883, 27030, 1.634797
485, 113, 38888, 27036, 1.634809
485, 113, 38891, 27041, 1.634604
485, 113, 38895, 27046, 1.634584
485, 113, 38898, 27050, 1.634434
485, 113, 38902, 27056, 1.634560
485, 113, 38909, 27056, 1.634410
502, 117, 38915, 27056, 1.635033
502, 117, 38918, 27060, 1.635165
502, 117, 38922, 27064, 1.635161
502, 117, 38926, 27067, 1.635052
502, 117, 38929, 27071, 1.634942
502, 117, 38932, 27075, 1.634954
502, 117, 38938, 27080, 1.635063
502, 117, 38941, 27085, 1.634738
502, 117, 38945, 27090, 1.634838
502, 117, 38950, 27094, 1.634779
502, 117, 38953, 27098, 1.634549
502, 117, 38956, 27102, 1.634481
502, 117, 38959, 27106, 1.634452
502, 117, 38962, 27111, 1.634408
502, 117, 38967, 27116, 1.634452
502, 117, 38970, 27119, 1.634199
502, 117, 38974, 27123, 1.634235
502, 117, 38978, 27127, 1.634111
502, 117, 38983, 27132, 1.634035
502, 117, 38986, 27135, 1.633742
502, 117, 38989, 27140, 1.633738
502, 117, 38992, 27144, 1.633789
502, 117, 38995, 27148, 1.633761
502, 117, 38999, 27151, 1.633692
502, 117, 39002, 27154, 1.633559
502, 117, 39005, 27158, 1.633611
502, 117, 39009, 27162, 1.633646
502, 117, 39013, 27166, 1.633562
502, 117, 39018, 27170, 1.633503
502, 117, 39023, 27174, 1.633284
502, 117, 39027, 27179, 1.633104
502, 117, 39032, 27184, 1.633069
502, 117, 39035, 27188, 1.632762
502, 117, 39038, 27193, 1.632837
502, 117, 39041, 27197, 1.632809
502, 117, 39044, 27201, 1.632741
502, 117, 39047, 27205, 1.632752
502, 117, 39050, 27209, 1.632724
502, 117, 39053, 27213, 1.632695
502, 117, 39056, 27217, 1.632707
502, 117, 39061, 27221, 1.632807
502, 117, 39066, 27225, 1.632668
502, 117, 39074, 27228, 1.632538
502, 117, 39077, 27232, 1.631833
502, 117, 39080, 27236, 1.631845
502, 117, 39083, 27240, 1.631896
502, 117, 39091, 27244, 1.631989
502, 117, 39095, 27248, 1.631230
502, 117, 39103, 27248, 1.631107
502, 117, 39107, 27252, 1.631262
502, 117, 39110, 27255, 1.631130
502, 117, 39114, 27259, 1.631206
502, 117, 39117, 27264, 1.631123
502, 117, 39120, 27268, 1.631055
502, 117, 39123, 27272, 1.630987
502, 117, 39127, 27276, 1.631023
502, 117, 39131, 27280, 1.630900
502, 117, 39135, 27284, 1.630817
502, 117, 39138, 27288, 1.630710
502, 117, 39143, 27292, 1.630770
502, 117, 39146, 27296, 1.630504
502, 117, 39149, 27300, 1.630436
502, 117, 39153, 27304, 1.630433
491, 119, 39164, 27308, 1.630301
491, 119, 39167, 27312, 1.629323
491, 119, 39170, 27316, 1.629295
491, 119, 39174, 27320, 1.629252
491, 119, 39179, 27324, 1.629194
491, 119, 39183, 27328, 1.628953
491, 119, 39186, 27331, 1.628822
491, 119, 39189, 27335, 1.628754
491, 119, 39192, 27339, 1.628727
491, 119, 39195, 27343, 1.628738
491, 119, 39199, 27347, 1.628774
491, 119, 39205, 27347, 1.628643
491, 119, 39208, 27351, 1.628774
491, 119, 39212, 27356, 1.628755
491, 119, 39217, 27360, 1.628657
491, 119, 39221, 27364, 1.628456
491, 119, 39224, 27368, 1.628310
491, 119, 39232, 27368, 1.628268
491, 119, 39237, 27372, 1.628446
491, 119, 39240, 27376, 1.628182
491, 119, 39243, 27381, 1.628257
491, 119, 39248, 27385, 1.628278
502, 117, 39254, 27385, 1.628208
502, 117, 39258, 27388, 1.628338
502, 117, 39261, 27392, 1.628231
502, 117, 39264, 27396, 1.628164
502, 117, 39268, 27401, 1.628146
502, 117, 39272, 27405, 1.628063
502, 117, 39275, 27409, 1.627957
502, 117, 39280, 27413, 1.627938
502, 117, 39283, 27417, 1.627675
502, 117, 39286, 27421, 1.627687
502, 117, 39289, 27425, 1.627659
502, 117, 39293, 27429, 1.627695
502, 117, 39301, 27432, 1.627646
502, 117, 39306, 27436, 1.627117
502, 117, 39311, 27440, 1.626902
502, 117, 39314, 27444, 1.626599
502, 117, 39317, 27448, 1.626533
502, 117, 39320, 27452, 1.626584
502, 117, 39325, 27455, 1.626541
502, 117, 39328, 27459, 1.626357
502, 117, 39338, 27459, 1.626481
502, 117, 39341, 27463, 1.626610
502, 117, 39345, 27467, 1.626568
502, 117, 39348, 27471, 1.626462
502, 117, 39353, 27474, 1.626420
502, 117, 39356, 27479, 1.626260
502, 117, 39363, 27479, 1.626232
502, 117, 39370, 27479, 1.626362
502, 117, 39381, 27479, 1.626588
502, 117, 39386, 27482, 1.626742
502, 117, 39389, 27486, 1.626557
502, 117, 39392, 27490, 1.626491
502, 117, 39395, 27494, 1.626464
502, 117, 39398, 27499, 1.626421
502, 117, 39401, 27504, 1.626418
502, 117, 39405, 27508, 1.626415
502, 117, 39408, 27511, 1.626246
502, 117, 39411, 27514, 1.626273
502, 117, 39414, 27517, 1.626183
502, 117, 39419, 27521, 1.626243
502, 117, 39422, 27525, 1.625981
502, 117, 39425, 27529, 1.625993
502, 117, 39430, 27533, 1.626014
502, 117, 39433, 27537, 1.625791
502, 117, 39437, 27541, 1.625788
502, 117, 39440, 27544, 1.625619
502, 117, 39444, 27548, 1.625577
502, 117, 39452, 27553, 1.625577
502, 117, 39456, 27558, 1.624973
502, 117, 39459, 27562, 1.624868
502, 117, 39462, 27566, 1.624802
502, 117, 39465, 27570, 1.624814
502, 117, 39469, 27575, 1.624835
502, 117, 39473, 27579, 1.624715
502, 117, 39476, 27583, 1.624571
502, 117, 39479, 27587, 1.624505
502, 117, 39482, 27591, 1.624517
502, 117, 39485, 27596, 1.624514
502, 117, 39491, 27600, 1.624520
502, 117, 39494, 27605, 1.624167
502, 117, 39502, 27610, 1.624284
502, 117, 39507, 27615, 1.623861
502, 117, 39511, 27619, 1.623625
502, 117, 39519, 27619, 1.623544
502, 117, 39524, 27623, 1.623721
502, 117, 39527, 27628, 1.623563
502, 117, 39530, 27633, 1.623560
502, 117, 39533, 27637, 1.623533
502, 117, 39537, 27642, 1.623632
502, 117, 39540, 27646, 1.623527
502, 117, 39543, 27650, 1.623462
502, 117, 39546, 27653, 1.623450
502, 117, 39549, 27657, 1.623384
502, 117, 39552, 27661, 1.623358
502, 117, 39556, 27665, 1.623355
502, 117, 39559, 27669, 1.623250
502, 117, 39562, 27673, 1.623224
502, 117, 39566, 27676, 1.623197
502, 117, 39569, 27681, 1.623117
502, 117, 39577, 27685, 1.623210
502, 117, 39582, 27689, 1.622494
502, 117, 39587, 27693, 1.622243
502, 117, 39592, 27697, 1.622032
502, 117, 39595, 27701, 1.621851
502, 117, 39600, 27705, 1.621833
502, 117, 39603, 27709, 1.621613
502, 117, 39607, 27713, 1.621611
502, 117, 39610, 27718, 1.621531
502, 117, 39613, 27722, 1.621582
502, 117, 39616, 27726, 1.621594
502, 117, 39620, 27730, 1.621591
502, 117, 39624, 27735, 1.621535
502, 117, 39628, 27740, 1.621440
502, 117, 39632, 27744, 1.621361
502, 117, 39635, 27749, 1.621281
502, 117, 39639, 27753, 1.621240
502, 117, 39642, 27757, 1.621136
502, 117, 39648, 27760, 1.621157
502, 117, 39651, 27764, 1.620822
502, 117, 39660, 27764, 1.620882
502, 117, 39663, 27767, 1.620986
502, 117, 39666, 27771, 1.621037
502, 117, 39671, 27775, 1.621097
502, 117, 39674, 27780, 1.620940
502, 117, 39678, 27784, 1.620899
502, 117, 39681, 27788, 1.620796
502, 117, 39684, 27792, 1.620846
502, 117, 39687, 27795, 1.620758
502, 117, 39690, 27799, 1.620732
502, 117, 39693, 27803, 1.620744
502, 117, 39696, 27808, 1.620741
502, 117, 39700, 27812, 1.620816
502, 117, 39704, 27816, 1.620736
502, 117, 39711, 27820, 1.620690
502, 117, 39715, 27825, 1.620326
502, 117, 39718, 27829, 1.620222
502, 117, 39721, 27832, 1.620173
502, 117, 39724, 27837, 1.620170
502, 117, 39727, 27842, 1.620168
502, 117, 39730, 27846, 1.620103
502, 117, 39734, 27851, 1.620124
502, 117, 39738, 27857, 1.620054
502, 117, 39743, 27861, 1.619999
502, 117, 39746, 27865, 1.619780
502, 117, 39755, 27865, 1.619878
502, 117, 39758, 27870, 1.620030
502, 117, 39765, 27873, 1.620152
502, 117, 39768, 27878, 1.619765
502, 117, 39772, 27881, 1.619777
502, 117, 39777, 27886, 1.619746
502, 117, 39781, 27891, 1.619575
