bytes, codes, ebits, ll_aht, d_aht, ratio
118847, 439, 141, 417429, 34896, 3.810824
118848, 439, 141, 417438, 34896, 3.810868
118849, 439, 141, 417445, 34896, 3.810894
118850, 439, 141, 417454, 34896, 3.810938
118851, 439, 141, 417462, 34896, 3.810973
118852, 439, 141, 417469, 34896, 3.811000
118853, 439, 141, 417478, 34896, 3.811044
118854, 439, 141, 417486, 34896, 3.811079
118855, 439, 141, 417493, 34896, 3.811106
118856, 439, 141, 417502, 34896, 3.811150
118857, 439, 141, 417511, 34896, 3.811193
118858, 439, 141, 417518, 34896, 3.811220
118859, 439, 141, 417526, 34896, 3.811255
118860, 439, 141, 417535, 34896, 3.811299
118861, 439, 141, 417542, 34896, 3.811326
118862, 439, 141, 417551, 34896, 3.811369
118863, 439, 141, 417559, 34896, 3.811405
118864, 439, 141, 417566, 34896, 3.811432
118865, 439, 141, 417574, 34896, 3.811467
118866, 439, 141, 417582, 34896, 3.811502
118867, 439, 141, 417589, 34896, 3.811529
118868, 439, 141, 417598, 34896, 3.811573
118869, 439, 141, 417607, 34896, 3.811616
118870, 439, 141, 417615, 34896, 3.811651
118871, 439, 141, 417624, 34896, 3.811695
118872, 439, 141, 417632, 34896, 3.811730
118873, 439, 141, 417640, 34896, 3.811765
118874, 439, 141, 417649, 34896, 3.811809
118875, 439, 141, 417657, 34896, 3.811844
118876, 439, 141, 417665, 34896, 3.811880
118877, 446, 139, 417673, 34896, 3.811957
118883, 446, 139, 417679, 34898, 3.811832
118884, 446, 139, 417687, 34898, 3.811867
118885, 446, 139, 417695, 34898, 3.811902
118886, 446, 139, 417704, 34898, 3.811946
118887, 446, 139, 417712, 34898, 3.811981
118888, 446, 139, 417721, 34898, 3.812025
118889, 446, 139, 417729, 34898, 3.812060
118890, 446, 139, 417737, 34898, 3.812095
118891, 446, 139, 417746, 34898, 3.812139
118892, 446, 139, 417754, 34898, 3.812174
118893, 446, 139, 417762, 34898, 3.812209
118894, 446, 139, 417771, 34898, 3.812253
118895, 446, 139, 417779, 34898, 3.812288
118896, 446, 139, 417787, 34898, 3.812323
118897, 446, 139, 417796, 34898, 3.812367
118898, 446, 139, 417804, 34898, 3.812402
118899, 446, 139, 417812, 34898, 3.812437
118900, 446, 139, 417821, 34898, 3.812481
118901, 446, 139, 417829, 34898, 3.812516
118902, 446, 139, 417837, 34898, 3.812552
118903, 446, 139, 417846, 34898, 3.812595
118904, 446, 139, 417854, 34898, 3.812630
118905, 446, 139, 417862, 34898, 3.812666
118906, 446, 139, 417871, 34898, 3.812709
118907, 446, 139, 417879, 34898, 3.812744
118908, 446, 139, 417887, 34898, 3.812780
118909, 446, 139, 417896, 34898, 3.812823
118910, 446, 139, 417905, 34898, 3.812867
118911, 446, 139, 417913, 34898, 3.812902
118912, 446, 139, 417922, 34898, 3.812946
118913, 446, 139, 417930, 34898, 3.812981
118914, 446, 139, 417938, 34898, 3.813016
118915, 446, 139, 417947, 34898, 3.813060
118916, 446, 139, 417955, 34898, 3.813095
118917, 446, 139, 417963, 34898, 3.813130
118918, 446, 139, 417972, 34898, 3.813174
118919, 446, 139, 417980, 34898, 3.813209
118920, 446, 139, 417988, 34898, 3.813244
118921, 446, 139, 417997, 34898, 3.813288
118922, 446, 139, 418005, 34898, 3.813323
118923, 446, 139, 418013, 34898, 3.813358
118924, 446, 139, 418022, 34898, 3.813402
118925, 446, 139, 418030, 34898, 3.813437
118926, 446, 139, 418038, 34898, 3.813472
118931, 446, 139, 418045, 34902, 3.813404
118932, 446, 139, 418053, 34902, 3.813440
118935, 446, 139, 418056, 34906, 3.813402
118936, 446, 139, 418065, 34906, 3.813446
118937, 446, 139, 418073, 34906, 3.813481
118938, 446, 139, 418081, 34906, 3.813516
118939, 446, 139, 418090, 34906, 3.813560
118940, 446, 139, 418098, 34906, 3.813595
118941, 446, 139, 418106, 34906, 3.813630
118942, 446, 139, 418115, 34906, 3.813674
118943, 446, 139, 418123, 34906, 3.813709
118944, 446, 139, 418131, 34906, 3.813744
118945, 446, 139, 418140, 34906, 3.813788
118946, 446, 139, 418148, 34906, 3.813823
118947, 446, 139, 418156, 34906, 3.813858
118948, 446, 139, 418165, 34906, 3.813902
118949, 446, 139, 418173, 34906, 3.813937
118950, 446, 139, 418181, 34906, 3.813972
118951, 446, 139, 418190, 34906, 3.814016
118952, 446, 139, 418198, 34906, 3.814051
118953, 446, 139, 418206, 34906, 3.814086
118954, 446, 139, 418215, 34906, 3.814130
118955, 446, 139, 418223, 34906, 3.814165
118956, 446, 139, 418231, 34906, 3.814200
118957, 446, 139, 418240, 34906, 3.814244
118958, 446, 139, 418248, 34906, 3.814279
118959, 446, 139, 418256, 34906, 3.814314
118960, 446, 139, 418264, 34906, 3.814349
118961, 446, 139, 418272, 34906, 3.814385
118962, 446, 139, 418280, 34906, 3.814420
118963, 446, 139, 418288, 34906, 3.814455
118964, 446, 139, 418296, 34906, 3.814490
118965, 446, 139, 418304, 34906, 3.814525
118966, 446, 139, 418313, 34906, 3.814569
118967, 446, 139, 418321, 34906, 3.814604
118968, 446, 139, 418329, 34906, 3.814639
118969, 446, 139, 418338, 34906, 3.814683
118970, 446, 139, 418346, 34906, 3.814718
118971, 446, 139, 418354, 34906, 3.814753
118972, 446, 139, 418363, 34906, 3.814797
118973, 446, 139, 418371, 34906, 3.814832
118974, 446, 139, 418379, 34906, 3.814867
118977, 446, 139, 418382, 34910, 3.814830
118978, 446, 139, 418390, 34910, 3.814865
118979, 446, 139, 418398, 34910, 3.814900
118980, 446, 139, 418406, 34910, 3.814935
118983, 446, 139, 418409, 34914, 3.814898
118986, 446, 139, 418412, 34919, 3.814869
118987, 446, 139, 418420, 34919, 3.814904
118988, 446, 139, 418428, 34919, 3.814939
118989, 446, 139, 418436, 34919, 3.814974
118990, 446, 139, 418444, 34919, 3.815010
118991, 446, 139, 418452, 34919, 3.815045
118992, 446, 139, 418460, 34919, 3.815080
118995, 446, 139, 418463, 34921, 3.815026
118998, 446, 139, 418466, 34925, 3.814988
119001, 446, 139, 418469, 34929, 3.814951
119002, 446, 139, 418477, 34929, 3.814986
119003, 446, 139, 418485, 34929, 3.815021
119004, 446, 139, 418493, 34929, 3.815057
119007, 446, 139, 418496, 34934, 3.815028
119008, 446, 139, 418504, 34934, 3.815063
119009, 446, 139, 418512, 34934, 3.815098
119010, 446, 139, 418520, 34934, 3.815133
119011, 446, 139, 418529, 34934, 3.815177
119012, 446, 139, 418537, 34934, 3.815212
119013, 446, 139, 418545, 34934, 3.815247
119016, 446, 139, 418548, 34937, 3.815201
119017, 446, 139, 418557, 34937, 3.815245
119018, 446, 139, 418566, 34937, 3.815288
119019, 446, 139, 418574, 34937, 3.815324
119020, 446, 139, 418582, 34937, 3.815359
119021, 446, 139, 418590, 34937, 3.815394
119022, 446, 139, 418598, 34937, 3.815429
119023, 446, 139, 418606, 34937, 3.815464
119024, 446, 139, 418614, 34937, 3.815499
119025, 446, 139, 418622, 34937, 3.815535
119026, 446, 139, 418630, 34937, 3.815570
119029, 446, 139, 418633, 34942, 3.815541
119030, 446, 139, 418641, 34942, 3.815576
119031, 446, 139, 418649, 34942, 3.815611
119034, 446, 139, 418652, 34946, 3.815574
119037, 446, 139, 418655, 34949, 3.815528
119040, 455, 139, 418658, 34956, 3.815591
119043, 455, 139, 418661, 34963, 3.815579
119046, 455, 139, 418664, 34971, 3.815575
119047, 455, 139, 418672, 34971, 3.815611
119048, 455, 139, 418680, 34971, 3.815646
119049, 455, 139, 418688, 34971, 3.815681
119052, 455, 139, 418691, 34974, 3.815635
119060, 455, 139, 418700, 34979, 3.815496
119067, 455, 139, 418708, 34984, 3.815381
119072, 455, 139, 418715, 34989, 3.815322
119076, 455, 139, 418720, 34994, 3.815278
119079, 455, 139, 418723, 34999, 3.815249
119083, 455, 139, 418728, 35003, 3.815196
119086, 455, 139, 418731, 35007, 3.815159
119091, 455, 139, 418738, 35009, 3.815074
119094, 455, 139, 418741, 35012, 3.815028
119097, 455, 139, 418744, 35016, 3.814991
119098, 455, 139, 418753, 35016, 3.815035
119099, 455, 139, 418761, 35016, 3.815070
119100, 455, 139, 418769, 35016, 3.815105
119103, 455, 139, 418772, 35018, 3.815051
119104, 455, 139, 418781, 35018, 3.815094
119105, 455, 139, 418789, 35018, 3.815130
119106, 455, 139, 418797, 35018, 3.815165
119107, 455, 139, 418806, 35018, 3.815208
119108, 455, 139, 418814, 35018, 3.815243
119109, 455, 139, 418822, 35018, 3.815278
119110, 455, 139, 418831, 35018, 3.815322
119111, 455, 139, 418839, 35018, 3.815357
119112, 455, 139, 418847, 35018, 3.815392
119113, 455, 139, 418855, 35018, 3.815427
119114, 455, 139, 418863, 35018, 3.815462
119115, 455, 139, 418871, 35018, 3.815498
119118, 455, 139, 418874, 35021, 3.815452
119119, 455, 139, 418882, 35021, 3.815487
119120, 455, 139, 418890, 35021, 3.815522
119121, 455, 139, 418898, 35021, 3.815557
119122, 455, 139, 418906, 35021, 3.815592
119123, 455, 139, 418914, 35021, 3.815628
119124, 455, 139, 418922, 35021, 3.815663
119125, 455, 139, 418930, 35021, 3.815698
119126, 455, 139, 418938, 35021, 3.815733
119127, 448, 139, 418946, 35021, 3.815709
119128, 448, 139, 418954, 35021, 3.815744
119129, 448, 139, 418962, 35021, 3.815780
119130, 448, 139, 418970, 35021, 3.815815
119134, 448, 139, 418975, 35023, 3.815745
119137, 448, 139, 418978, 35027, 3.815708
119141, 448, 139, 418983, 35031, 3.815655
119142, 448, 139, 418992, 35031, 3.815699
119143, 448, 139, 419000, 35031, 3.815734
119144, 448, 139, 419008, 35031, 3.815769
119145, 448, 139, 419017, 35031, 3.815813
119146, 448, 139, 419025, 35031, 3.815848
119147, 448, 139, 419033, 35031, 3.815883
119148, 448, 139, 419041, 35031, 3.815918
119149, 448, 139, 419047, 35031, 3.815936
119150, 448, 139, 419055, 35031, 3.815971
119151, 448, 139, 419063, 35031, 3.816007
119152, 448, 139, 419071, 35031, 3.816042
119153, 448, 139, 419079, 35031, 3.816077
119154, 448, 139, 419088, 35031, 3.816120
119155, 448, 139, 419094, 35031, 3.816139
119156, 448, 139, 419102, 35031, 3.816174
119157, 448, 139, 419110, 35031, 3.816209
119158, 448, 139, 419119, 35031, 3.816252
119159, 448, 139, 419127, 35031, 3.816287
119160, 448, 139, 419136, 35031, 3.816331
119161, 448, 139, 419145, 35031, 3.816374
119162, 448, 139, 419153, 35031, 3.816410
119163, 448, 139, 419160, 35031, 3.816436
119164, 448, 139, 419169, 35031, 3.816480
119165, 448, 139, 419177, 35031, 3.816515
119166, 448, 139, 419184, 35031, 3.816542
119167, 448, 139, 419193, 35031, 3.816585
119168, 448, 139, 419201, 35031, 3.816620
119169, 448, 139, 419208, 35031, 3.816647
119170, 448, 139, 419217, 35031, 3.816690
119171, 448, 139, 419225, 35031, 3.816726
119172, 448, 139, 419232, 35031, 3.816752
119173, 448, 139, 419241, 35031, 3.816796
119174, 448, 139, 419249, 35031, 3.816831
119175, 448, 139, 419256, 35031, 3.816858
119176, 448, 139, 419265, 35031, 3.816901
119177, 448, 139, 419273, 35031, 3.816936
119178, 448, 139, 419280, 35031, 3.816963
119179, 448, 139, 419288, 35031, 3.816998
119180, 448, 139, 419296, 35031, 3.817033
119181, 448, 139, 419304, 35031, 3.817068
119182, 448, 139, 419312, 35031, 3.817103
119183, 448, 139, 419320, 35031, 3.817138
119184, 448, 139, 419329, 35031, 3.817182
119185, 448, 139, 419337, 35031, 3.817217
119186, 448, 139, 419345, 35031, 3.817252
119187, 448, 139, 419355, 35031, 3.817304
119188, 448, 139, 419363, 35031, 3.817339
119189, 448, 139, 419371, 35031, 3.817374
119190, 448, 139, 419381, 35031, 3.817426
119191, 448, 139, 419389, 35031, 3.817461
119192, 448, 139, 419397, 35031, 3.817496
119193, 448, 139, 419407, 35031, 3.817548
119194, 448, 139, 419415, 35031, 3.817583
119195, 448, 139, 419424, 35031, 3.817627
119196, 448, 139, 419434, 35031, 3.817678
119197, 448, 139, 419442, 35031, 3.817714
119198, 448, 139, 419451, 35031, 3.817757
119199, 443, 139, 419463, 35031, 3.817784
119200, 443, 139, 419471, 35031, 3.817819
119201, 443, 139, 419480, 35031, 3.817862
119202, 443, 139, 419491, 35031, 3.817923
119203, 443, 139, 419499, 35031, 3.817958
119204, 443, 139, 419508, 35031, 3.818001
119205, 443, 139, 419518, 35031, 3.818053
119206, 443, 139, 419526, 35031, 3.818088
119207, 443, 139, 419535, 35031, 3.818131
119208, 443, 139, 419543, 35031, 3.818167
119209, 443, 139, 419551, 35031, 3.818202
119210, 443, 139, 419560, 35031, 3.818245
119211, 443, 139, 419568, 35031, 3.818280
119212, 443, 139, 419576, 35031, 3.818315
119213, 443, 139, 419584, 35031, 3.818350
119214, 443, 139, 419591, 35031, 3.818377
119215, 443, 139, 419599, 35031, 3.818412
119216, 443, 139, 419608, 35031, 3.818456
119217, 443, 139, 419615, 35031, 3.818482
119218, 443, 139, 419623, 35031, 3.818517
119219, 443, 139, 419632, 35031, 3.818561
119220, 443, 139, 419639, 35031, 3.818587
119221, 443, 139, 419647, 35031, 3.818623
119222, 443, 139, 419656, 35031, 3.818666
119223, 443, 139, 419663, 35031, 3.818693
119224, 443, 139, 419671, 35031, 3.818728
119225, 443, 139, 419680, 35031, 3.818771
119226, 443, 139, 419687, 35031, 3.818798
119227, 443, 139, 419695, 35031, 3.818833
119228, 443, 139, 419704, 35031, 3.818876
119229, 443, 139, 419712, 35031, 3.818912
119230, 443, 139, 419721, 35031, 3.818955
119231, 443, 139, 419729, 35031, 3.818990
119232, 443, 139, 419736, 35031, 3.819017
119233, 443, 139, 419745, 35031, 3.819060
119234, 443, 139, 419753, 35031, 3.819095
119235, 443, 139, 419760, 35031, 3.819122
119236, 443, 139, 419768, 35031, 3.819157
119237, 443, 139, 419775, 35031, 3.819184
119238, 443, 139, 419782, 35031, 3.819210
119239, 443, 139, 419791, 35031, 3.819254
119240, 443, 139, 419799, 35031, 3.819289
119241, 443, 139, 419807, 35031, 3.819324
119244, 443, 139, 419810, 35035, 3.819287
119245, 443, 139, 419818, 35035, 3.819322
119246, 443, 139, 419825, 35035, 3.819348
119250, 443, 139, 419830, 35039, 3.819296
119255, 443, 139, 419837, 35043, 3.819228
119258, 443, 139, 419840, 35047, 3.819190
119259, 443, 139, 419847, 35047, 3.819217
119260, 443, 139, 419854, 35047, 3.819244
119261, 443, 139, 419861, 35047, 3.819270
119262, 443, 139, 419868, 35047, 3.819297
119265, 443, 139, 419871, 35051, 3.819260
119266, 443, 139, 419878, 35051, 3.819286
119267, 443, 139, 419885, 35051, 3.819313
119268, 443, 139, 419892, 35051, 3.819340
119272, 443, 139, 419897, 35055, 3.819287
119273, 443, 139, 419904, 35055, 3.819314
119277, 443, 139, 419909, 35059, 3.819261
119280, 443, 139, 419912, 35063, 3.819224
119283, 443, 139, 419915, 35067, 3.819186
119286, 443, 139, 419918, 35069, 3.819132
119287, 443, 139, 419926, 35069, 3.819167
119288, 443, 139, 419933, 35069, 3.819194
119289, 443, 139, 419940, 35069, 3.819221
119295, 443, 139, 419946, 35073, 3.819112
119296, 443, 139, 419954, 35073, 3.819147
119297, 443, 139, 419961, 35073, 3.819174
119298, 443, 139, 419968, 35073, 3.819201
119302, 443, 139, 419973, 35077, 3.819148
119303, 443, 139, 419980, 35077, 3.819175
119306, 443, 139, 419983, 35082, 3.819146
119307, 443, 139, 419990, 35082, 3.819172
119310, 443, 139, 419993, 35086, 3.819135
119319, 443, 139, 420001, 35090, 3.818948
119334, 443, 139, 420010, 35093, 3.818568
119335, 443, 139, 420019, 35093, 3.818611
119336, 443, 139, 420028, 35093, 3.818655
119337, 443, 139, 420038, 35093, 3.818707
119338, 443, 139, 420046, 35093, 3.818742
119339, 443, 139, 420053, 35093, 3.818768
119340, 443, 139, 420063, 35093, 3.818820
119341, 443, 139, 420072, 35093, 3.818864
119342, 443, 139, 420081, 35093, 3.818907
119343, 443, 139, 420090, 35093, 3.818950
119344, 443, 139, 420098, 35093, 3.818985
119345, 443, 139, 420107, 35093, 3.819029
119346, 443, 139, 420116, 35093, 3.819072
119347, 443, 139, 420124, 35093, 3.819107
119348, 443, 139, 420133, 35093, 3.819151
119349, 443, 139, 420140, 35093, 3.819177
119350, 443, 139, 420149, 35093, 3.819221
119351, 443, 139, 420158, 35093, 3.819264
119352, 443, 139, 420166, 35093, 3.819299
119353, 443, 139, 420175, 35093, 3.819343
119354, 443, 139, 420184, 35093, 3.819386
119355, 443, 139, 420192, 35093, 3.819421
119356, 443, 139, 420201, 35093, 3.819464
119357, 443, 139, 420209, 35093, 3.819499
119358, 443, 139, 420217, 35093, 3.819535
119359, 443, 139, 420226, 35093, 3.819578
119360, 443, 139, 420234, 35093, 3.819613
119361, 443, 139, 420241, 35093, 3.819640
119362, 443, 139, 420250, 35093, 3.819683
119363, 443, 139, 420259, 35093, 3.819726
119364, 443, 139, 420266, 35093, 3.819753
119365, 443, 139, 420275, 35093, 3.819796
119366, 443, 139, 420282, 35093, 3.819823
119367, 443, 139, 420289, 35093, 3.819850
119368, 443, 139, 420297, 35093, 3.819885
119369, 443, 139, 420306, 35093, 3.819928
119370, 443, 139, 420313, 35093, 3.819955
119371, 443, 139, 420322, 35093, 3.819998
119372, 443, 139, 420331, 35093, 3.820042
119373, 443, 139, 420339, 35093, 3.820077
119376, 443, 139, 420342, 35097, 3.820039
119377, 443, 139, 420351, 35097, 3.820083
119378, 443, 139, 420359, 35097, 3.820118
119379, 443, 139, 420366, 35097, 3.820144
119380, 443, 139, 420374, 35097, 3.820179
119381, 443, 139, 420382, 35097, 3.820214
119382, 443, 139, 420390, 35097, 3.820249
119385, 443, 139, 420393, 35101, 3.820212
119391, 443, 139, 420399, 35105, 3.820104
119394, 443, 139, 420402, 35109, 3.820066
119400, 443, 139, 420408, 35113, 3.819958
119403, 443, 139, 420411, 35117, 3.819921
119404, 443, 139, 420421, 35117, 3.819973
119408, 443, 139, 420426, 35122, 3.819928
119430, 443, 139, 420435, 35124, 3.819317
119431, 443, 139, 420445, 35124, 3.819369
119432, 443, 139, 420452, 35124, 3.819395
119433, 443, 139, 420459, 35124, 3.819422
119439, 443, 139, 420465, 35127, 3.819305
119442, 443, 139, 420468, 35132, 3.819276
119448, 443, 139, 420474, 35140, 3.819202
119457, 443, 139, 420482, 35144, 3.819014
119481, 443, 139, 420491, 35148, 3.818356
119511, 443, 139, 420500, 35150, 3.817490
119512, 443, 139, 420509, 35150, 3.817533
119520, 443, 139, 420518, 35152, 3.817369
119521, 443, 139, 420526, 35152, 3.817404
119522, 443, 139, 420535, 35152, 3.817448
119523, 443, 139, 420544, 35152, 3.817491
119535, 443, 139, 420553, 35154, 3.817200
119536, 443, 139, 420560, 35154, 3.817227
119537, 443, 139, 420569, 35154, 3.817270
119538, 443, 139, 420577, 35154, 3.817305
119556, 443, 139, 420587, 35156, 3.816831
119559, 443, 139, 420590, 35161, 3.816802
119562, 443, 139, 420593, 35163, 3.816748
119566, 443, 139, 420598, 35167, 3.816695
119592, 443, 139, 420607, 35169, 3.815958
119593, 443, 139, 420616, 35169, 3.816001
119594, 443, 139, 420624, 35169, 3.816036
119595, 443, 139, 420632, 35169, 3.816071
119596, 443, 139, 420641, 35169, 3.816114
119597, 443, 139, 420649, 35169, 3.816149
119598, 443, 139, 420657, 35169, 3.816184
119601, 443, 139, 420660, 35171, 3.816130
119606, 443, 139, 420667, 35175, 3.816063
119607, 443, 139, 420675, 35175, 3.816098
119608, 443, 139, 420684, 35175, 3.816141
119616, 443, 139, 420693, 35177, 3.815978
119619, 443, 139, 420696, 35181, 3.815941
119628, 443, 139, 420704, 35183, 3.815737
119629, 443, 139, 420712, 35183, 3.815772
119630, 443, 139, 420720, 35183, 3.815807
119649, 443, 139, 420729, 35185, 3.815293
119652, 443, 139, 420732, 35189, 3.815256
119653, 443, 139, 420740, 35189, 3.815291
119654, 443, 139, 420748, 35189, 3.815326
119667, 448, 139, 420758, 35191, 3.815053
119670, 448, 139, 420761, 35195, 3.815016
119671, 448, 139, 420769, 35195, 3.815051
119672, 448, 139, 420777, 35195, 3.815086
119673, 448, 139, 420785, 35195, 3.815121
119688, 448, 139, 420794, 35197, 3.814735
119691, 448, 139, 420797, 35201, 3.814698
119796, 448, 139, 420808, 35203, 3.811463
119797, 448, 139, 420816, 35203, 3.811498
119798, 448, 139, 420824, 35203, 3.811533
119799, 448, 139, 420832, 35203, 3.811568
119817, 448, 139, 420842, 35205, 3.811095
119818, 448, 139, 420850, 35205, 3.811130
119819, 448, 139, 420858, 35205, 3.811165
119820, 448, 139, 420867, 35205, 3.811208
119823, 448, 139, 420870, 35209, 3.811171
119824, 448, 139, 420878, 35209, 3.811206
119825, 448, 139, 420886, 35209, 3.811241
119828, 448, 139, 420889, 35213, 3.811204
119829, 448, 139, 420897, 35213, 3.811239
119830, 448, 139, 420905, 35213, 3.811274
119831, 448, 139, 420913, 35213, 3.811309
119832, 448, 139, 420922, 35213, 3.811353
119833, 448, 139, 420931, 35213, 3.811396
119834, 448, 139, 420939, 35213, 3.811431
119835, 448, 139, 420948, 35213, 3.811474
119836, 448, 139, 420957, 35213, 3.811517
119837, 448, 139, 420965, 35213, 3.811552
